,Class,AAC1,AAC2,AAC3,AAC4,AAC5,AAC6,AAC7,AAC8,AAC9,AAC10,AAC11,AAC12,AAC13,AAC14,AAC15,AAC16,AAC17,AAC18,AAC19,AAC20
10,0,0.0384615384615384,0.0153846153846153,0.0461538461538461,0.1076923076923077,0.0076923076923076,0.023076923076923,0.0,0.0846153846153846,0.0692307692307692,0.1461538461538461,0.0153846153846153,0.0769230769230769,0.0076923076923076,0.0692307692307692,0.0692307692307692,0.0692307692307692,0.0307692307692307,0.0769230769230769,0.0076923076923076,0.0384615384615384
11,0,0.1076923076923077,0.0153846153846153,0.0307692307692307,0.0384615384615384,0.0307692307692307,0.0692307692307692,0.0,0.0615384615384615,0.0461538461538461,0.0538461538461538,0.023076923076923,0.0769230769230769,0.0461538461538461,0.0461538461538461,0.0307692307692307,0.1,0.0692307692307692,0.1076923076923077,0.0153846153846153,0.0307692307692307
12,0,0.0869565217391304,0.0072463768115942,0.0579710144927536,0.0652173913043478,0.0579710144927536,0.0507246376811594,0.0289855072463768,0.0942028985507246,0.072463768115942,0.0797101449275362,0.0144927536231884,0.0217391304347826,0.036231884057971,0.0434782608695652,0.0869565217391304,0.036231884057971,0.0507246376811594,0.0507246376811594,0.0072463768115942,0.0507246376811594
13,0,0.0796812749003984,0.0079681274900398,0.0358565737051792,0.0398406374501992,0.0398406374501992,0.0717131474103585,0.0079681274900398,0.0836653386454183,0.1075697211155378,0.0796812749003984,0.0358565737051792,0.0677290836653386,0.0358565737051792,0.047808764940239,0.0278884462151394,0.0876494023904382,0.0597609561752988,0.0318725099601593,0.0039840637450199,0.047808764940239
14,0,0.0769230769230769,0.0092307692307692,0.0492307692307692,0.0923076923076923,0.043076923076923,0.0615384615384615,0.0215384615384615,0.043076923076923,0.04,0.1507692307692307,0.0246153846153846,0.0369230769230769,0.0553846153846153,0.0523076923076923,0.0769230769230769,0.043076923076923,0.04,0.0492307692307692,0.0061538461538461,0.0276923076923076
15,0,0.0672782874617737,0.0091743119266055,0.0795107033639143,0.0489296636085626,0.0336391437308868,0.0611620795107033,0.0489296636085626,0.0825688073394495,0.0458715596330275,0.0642201834862385,0.0336391437308868,0.0458715596330275,0.0275229357798165,0.0489296636085626,0.0489296636085626,0.0856269113149847,0.055045871559633,0.0825688073394495,0.0030581039755351,0.0275229357798165
16,0,0.0568862275449101,0.0209580838323353,0.0658682634730539,0.0748502994011976,0.0508982035928143,0.0658682634730539,0.0089820359281437,0.0688622754491018,0.1017964071856287,0.0778443113772455,0.0209580838323353,0.0538922155688622,0.0329341317365269,0.0209580838323353,0.0269461077844311,0.059880239520958,0.0479041916167664,0.0898203592814371,0.0119760479041916,0.0419161676646706
17,0,0.086092715231788,0.0198675496688741,0.0596026490066225,0.0596026490066225,0.0397350993377483,0.086092715231788,0.0463576158940397,0.0397350993377483,0.0728476821192053,0.0662251655629139,0.0198675496688741,0.0331125827814569,0.0264900662251655,0.0463576158940397,0.0662251655629139,0.0596026490066225,0.0397350993377483,0.086092715231788,0.0264900662251655,0.0198675496688741
18,0,0.0666666666666666,0.0095238095238095,0.0523809523809523,0.0333333333333333,0.0285714285714285,0.0714285714285714,0.0523809523809523,0.0619047619047619,0.1142857142857142,0.0619047619047619,0.0238095238095238,0.0571428571428571,0.0238095238095238,0.019047619047619,0.0571428571428571,0.0904761904761904,0.0714285714285714,0.0285714285714285,0.0095238095238095,0.0666666666666666
19,0,0.150375939849624,0.0075187969924812,0.0300751879699248,0.0225563909774436,0.037593984962406,0.093984962406015,0.0150375939849624,0.1203007518796992,0.0112781954887218,0.1015037593984962,0.0488721804511278,0.0526315789473684,0.0300751879699248,0.0338345864661654,0.018796992481203,0.037593984962406,0.056390977443609,0.1052631578947368,0.0075187969924812,0.018796992481203
20,0,0.1643835616438356,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0821917808219178,0.0,0.0136986301369863,0.1095890410958904,0.1643835616438356,0.0273972602739726,0.0273972602739726,0.0547945205479452,0.0547945205479452,0.0958904109589041,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0273972602739726,0.0273972602739726
21,0,0.05,0.04,0.12,0.05,0.04,0.05,0.04,0.03,0.05,0.1,0.03,0.03,0.03,0.03,0.08,0.11,0.04,0.03,0.0,0.05
22,0,0.0394736842105263,0.0,0.0921052631578947,0.131578947368421,0.0526315789473684,0.0263157894736842,0.0131578947368421,0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.0263157894736842,0.0657894736842105,0.0394736842105263,0.0789473684210526,0.0526315789473684,0.0,0.0789473684210526
23,0,0.0786516853932584,0.0224719101123595,0.0561797752808988,0.0337078651685393,0.0674157303370786,0.0674157303370786,0.0112359550561797,0.0449438202247191,0.0786516853932584,0.1011235955056179,0.0224719101123595,0.0561797752808988,0.0112359550561797,0.0224719101123595,0.0224719101123595,0.0786516853932584,0.1235955056179775,0.0674157303370786,0.0112359550561797,0.0224719101123595
24,0,0.1217948717948717,0.0,0.0512820512820512,0.0705128205128205,0.0256410256410256,0.0512820512820512,0.0192307692307692,0.0384615384615384,0.0641025641025641,0.0641025641025641,0.0448717948717948,0.0641025641025641,0.0384615384615384,0.0128205128205128,0.1153846153846153,0.0384615384615384,0.0641025641025641,0.0833333333333333,0.0128205128205128,0.0192307692307692
25,0,0.1105990783410138,0.0,0.0552995391705069,0.064516129032258,0.0092165898617511,0.0967741935483871,0.0276497695852534,0.0875576036866359,0.0875576036866359,0.0691244239631336,0.0184331797235023,0.0368663594470046,0.0230414746543778,0.0460829493087557,0.0737327188940092,0.0230414746543778,0.0460829493087557,0.0737327188940092,0.0184331797235023,0.032258064516129
26,0,0.0161290322580645,0.0483870967741935,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0483870967741935,0.0,0.0483870967741935,0.064516129032258,0.0967741935483871,0.0967741935483871,0.0161290322580645,0.1451612903225806,0.064516129032258,0.0483870967741935,0.0806451612903225,0.0483870967741935,0.0967741935483871,0.032258064516129,0.0
27,0,0.1243781094527363,0.0,0.0597014925373134,0.0895522388059701,0.044776119402985,0.0497512437810945,0.0398009950248756,0.0646766169154228,0.0597014925373134,0.0945273631840796,0.0099502487562189,0.0597014925373134,0.044776119402985,0.0398009950248756,0.0199004975124378,0.0348258706467661,0.0547263681592039,0.044776119402985,0.0248756218905472,0.0398009950248756
28,0,0.1111111111111111,0.0,0.0303030303030303,0.0909090909090909,0.0404040404040404,0.0606060606060606,0.0,0.0505050505050505,0.1313131313131313,0.0808080808080808,0.0202020202020202,0.0303030303030303,0.0404040404040404,0.0606060606060606,0.0202020202020202,0.0606060606060606,0.0808080808080808,0.0808080808080808,0.0,0.0101010101010101
29,0,0.0564516129032258,0.032258064516129,0.0725806451612903,0.0806451612903225,0.0483870967741935,0.0241935483870967,0.032258064516129,0.064516129032258,0.064516129032258,0.1209677419354838,0.0241935483870967,0.0967741935483871,0.0241935483870967,0.0403225806451612,0.032258064516129,0.064516129032258,0.0403225806451612,0.0161290322580645,0.0161290322580645,0.0483870967741935
30,0,0.0441767068273092,0.0080321285140562,0.0522088353413654,0.0522088353413654,0.0481927710843373,0.0803212851405622,0.036144578313253,0.0602409638554216,0.072289156626506,0.0803212851405622,0.0240963855421686,0.0562248995983935,0.0281124497991967,0.0562248995983935,0.0522088353413654,0.0321285140562249,0.0923694779116465,0.0763052208835341,0.0,0.0481927710843373
31,0,0.1130434782608695,0.008695652173913,0.0565217391304347,0.0652173913043478,0.0260869565217391,0.0782608695652174,0.017391304347826,0.0695652173913043,0.0652173913043478,0.0869565217391304,0.0304347826086956,0.0217391304347826,0.0478260869565217,0.0521739130434782,0.0434782608695652,0.0521739130434782,0.0608695652173913,0.0739130434782608,0.0043478260869565,0.0260869565217391
32,0,0.1297297297297297,0.0,0.0756756756756756,0.1027027027027027,0.0108108108108108,0.027027027027027,0.0054054054054054,0.0972972972972973,0.0972972972972973,0.0864864864864864,0.0162162162162162,0.0378378378378378,0.0324324324324324,0.0324324324324324,0.0702702702702702,0.0648648648648648,0.054054054054054,0.0432432432432432,0.0,0.0162162162162162
33,0,0.0905923344947735,0.0104529616724738,0.0662020905923344,0.0627177700348432,0.0418118466898954,0.0557491289198606,0.0278745644599303,0.0662020905923344,0.0662020905923344,0.1080139372822299,0.0174216027874564,0.0209059233449477,0.0418118466898954,0.0662020905923344,0.0313588850174216,0.0627177700348432,0.0592334494773519,0.0662020905923344,0.0,0.0383275261324041
34,0,0.1152416356877323,0.0,0.0483271375464684,0.1784386617100371,0.037174721189591,0.0260223048327137,0.0185873605947955,0.0520446096654275,0.1078066914498141,0.0743494423791821,0.0148698884758364,0.0334572490706319,0.0111524163568773,0.0297397769516728,0.0148698884758364,0.0855018587360594,0.0408921933085501,0.0929368029739776,0.0037174721189591,0.0148698884758364
35,0,0.0213675213675213,0.0128205128205128,0.0769230769230769,0.0512820512820512,0.0683760683760683,0.0427350427350427,0.017094017094017,0.0897435897435897,0.1025641025641025,0.0897435897435897,0.0085470085470085,0.0641025641025641,0.0213675213675213,0.0341880341880341,0.0341880341880341,0.0897435897435897,0.0512820512820512,0.0555555555555555,0.0,0.0683760683760683
36,0,0.1573033707865168,0.0561797752808988,0.0449438202247191,0.0112359550561797,0.0,0.0561797752808988,0.0112359550561797,0.0224719101123595,0.0,0.146067415730337,0.0112359550561797,0.0224719101123595,0.1123595505617977,0.0337078651685393,0.0786516853932584,0.0561797752808988,0.1123595505617977,0.0337078651685393,0.0224719101123595,0.0112359550561797
37,0,0.0797546012269938,0.0061349693251533,0.0552147239263803,0.0490797546012269,0.0552147239263803,0.0797546012269938,0.0,0.0368098159509202,0.0245398773006134,0.0429447852760736,0.0245398773006134,0.1104294478527607,0.0429447852760736,0.0613496932515337,0.0674846625766871,0.0797546012269938,0.0736196319018405,0.0736196319018405,0.0122699386503067,0.0245398773006134
38,0,0.044776119402985,0.0149253731343283,0.0746268656716417,0.0895522388059701,0.044776119402985,0.0223880597014925,0.0149253731343283,0.1044776119402985,0.0597014925373134,0.1044776119402985,0.0298507462686567,0.0298507462686567,0.0298507462686567,0.044776119402985,0.0820895522388059,0.0970149253731343,0.0522388059701492,0.044776119402985,0.0074626865671641,0.0074626865671641
39,0,0.0836012861736334,0.0064308681672025,0.0546623794212218,0.0803858520900321,0.0353697749196141,0.067524115755627,0.0321543408360128,0.067524115755627,0.0514469453376205,0.0996784565916398,0.0257234726688102,0.0514469453376205,0.022508038585209,0.0385852090032154,0.045016077170418,0.0707395498392283,0.0482315112540192,0.0771704180064308,0.0032154340836012,0.0385852090032154
40,0,0.081967213114754,0.0122950819672131,0.0860655737704918,0.0860655737704918,0.0450819672131147,0.0737704918032786,0.0245901639344262,0.040983606557377,0.081967213114754,0.0655737704918032,0.0163934426229508,0.0368852459016393,0.0532786885245901,0.0163934426229508,0.0450819672131147,0.0450819672131147,0.0614754098360655,0.0778688524590164,0.0204918032786885,0.0286885245901639
41,0,0.0833333333333333,0.0,0.05,0.0777777777777777,0.0444444444444444,0.0777777777777777,0.0055555555555555,0.0555555555555555,0.1,0.1,0.0277777777777777,0.0444444444444444,0.0388888888888888,0.0111111111111111,0.0555555555555555,0.05,0.0555555555555555,0.1,0.0,0.0222222222222222
42,0,0.1254237288135593,0.0067796610169491,0.0508474576271186,0.0847457627118644,0.0338983050847457,0.0508474576271186,0.0135593220338983,0.0508474576271186,0.0372881355932203,0.0711864406779661,0.023728813559322,0.0305084745762711,0.0677966101694915,0.0508474576271186,0.0508474576271186,0.047457627118644,0.0813559322033898,0.0644067796610169,0.0338983050847457,0.023728813559322
43,0,0.1056338028169014,0.0176056338028169,0.0739436619718309,0.0845070422535211,0.0457746478873239,0.056338028169014,0.0176056338028169,0.0422535211267605,0.0739436619718309,0.0880281690140845,0.0211267605633802,0.0352112676056338,0.0316901408450704,0.0387323943661971,0.0528169014084507,0.0528169014084507,0.0809859154929577,0.0598591549295774,0.0035211267605633,0.0176056338028169
44,0,0.1114457831325301,0.0090361445783132,0.072289156626506,0.0331325301204819,0.0271084337349397,0.0783132530120482,0.0150602409638554,0.0632530120481927,0.0391566265060241,0.0903614457831325,0.0331325301204819,0.0301204819277108,0.0481927710843373,0.0150602409638554,0.0512048192771084,0.0813253012048192,0.0662650602409638,0.108433734939759,0.0060240963855421,0.0210843373493975
45,0,0.0732600732600732,0.0,0.0586080586080586,0.0512820512820512,0.0439560439560439,0.0769230769230769,0.0146520146520146,0.0842490842490842,0.0586080586080586,0.0915750915750915,0.0476190476190476,0.0476190476190476,0.0256410256410256,0.0549450549450549,0.0329670329670329,0.0805860805860805,0.0476190476190476,0.0952380952380952,0.0036630036630036,0.0109890109890109
46,0,0.0423280423280423,0.0052910052910052,0.0634920634920634,0.037037037037037,0.0582010582010582,0.0846560846560846,0.0264550264550264,0.1058201058201058,0.0952380952380952,0.0634920634920634,0.0423280423280423,0.0899470899470899,0.0158730158730158,0.0264550264550264,0.0264550264550264,0.0423280423280423,0.0687830687830687,0.0793650793650793,0.0,0.0264550264550264
47,0,0.0756302521008403,0.0084033613445378,0.0504201680672268,0.0588235294117647,0.0672268907563025,0.0504201680672268,0.0,0.0588235294117647,0.0252100840336134,0.1428571428571428,0.042016806722689,0.0336134453781512,0.042016806722689,0.0336134453781512,0.0840336134453781,0.0672268907563025,0.042016806722689,0.0840336134453781,0.0084033613445378,0.0252100840336134
48,0,0.0851063829787234,0.0,0.0531914893617021,0.0212765957446808,0.0319148936170212,0.1595744680851064,0.0212765957446808,0.0212765957446808,0.0957446808510638,0.0638297872340425,0.0106382978723404,0.0425531914893617,0.0212765957446808,0.0531914893617021,0.0851063829787234,0.0638297872340425,0.0425531914893617,0.0957446808510638,0.0,0.0319148936170212
49,0,0.1294117647058823,0.0,0.0901960784313725,0.0784313725490196,0.0313725490196078,0.0588235294117647,0.0196078431372549,0.0901960784313725,0.0745098039215686,0.0627450980392156,0.0274509803921568,0.0352941176470588,0.0313725490196078,0.0470588235294117,0.0549019607843137,0.0078431372549019,0.0470588235294117,0.0862745098039215,0.0117647058823529,0.0156862745098039
50,0,0.0626865671641791,0.0,0.0776119402985074,0.0805970149253731,0.0477611940298507,0.0865671641791044,0.0149253731343283,0.0597014925373134,0.0507462686567164,0.0626865671641791,0.017910447761194,0.0417910447761194,0.0298507462686567,0.0328358208955223,0.0477611940298507,0.0656716417910447,0.0716417910447761,0.0865671641791044,0.0119402985074626,0.0507462686567164
51,0,0.0542986425339366,0.004524886877828,0.0452488687782805,0.0633484162895927,0.0271493212669683,0.085972850678733,0.0180995475113122,0.0588235294117647,0.1538461538461538,0.0769230769230769,0.0226244343891402,0.0723981900452488,0.0271493212669683,0.0180995475113122,0.0588235294117647,0.0588235294117647,0.0497737556561085,0.0361990950226244,0.0090497737556561,0.0588235294117647
52,0,0.0226244343891402,0.0,0.0497737556561085,0.085972850678733,0.0542986425339366,0.0723981900452488,0.0316742081447963,0.0633484162895927,0.1447963800904977,0.0723981900452488,0.0361990950226244,0.085972850678733,0.0271493212669683,0.0226244343891402,0.0407239819004524,0.0633484162895927,0.0361990950226244,0.0271493212669683,0.0180995475113122,0.0452488687782805
53,0,0.0240963855421686,0.0120481927710843,0.0120481927710843,0.072289156626506,0.0240963855421686,0.0481927710843373,0.0,0.0602409638554216,0.072289156626506,0.1566265060240964,0.0481927710843373,0.036144578313253,0.0602409638554216,0.0240963855421686,0.0843373493975903,0.1325301204819277,0.0602409638554216,0.0481927710843373,0.0120481927710843,0.0120481927710843
54,0,0.1034482758620689,0.0049261083743842,0.0788177339901477,0.0788177339901477,0.0,0.0591133004926108,0.0147783251231527,0.0738916256157635,0.0344827586206896,0.0935960591133004,0.0147783251231527,0.0541871921182266,0.0443349753694581,0.0344827586206896,0.0295566502463054,0.0788177339901477,0.083743842364532,0.0492610837438423,0.0197044334975369,0.0492610837438423
55,0,0.1217391304347826,0.0,0.0217391304347826,0.0739130434782608,0.0608695652173913,0.0652173913043478,0.0217391304347826,0.0956521739130434,0.0347826086956521,0.108695652173913,0.0391304347826087,0.0521739130434782,0.0217391304347826,0.0347826086956521,0.0565217391304347,0.0652173913043478,0.0434782608695652,0.0478260869565217,0.0130434782608695,0.0217391304347826
56,0,0.0307692307692307,0.0076923076923076,0.0615384615384615,0.1076923076923077,0.0461538461538461,0.0538461538461538,0.0384615384615384,0.0615384615384615,0.0923076923076923,0.0769230769230769,0.0615384615384615,0.0846153846153846,0.0,0.0,0.0384615384615384,0.0692307692307692,0.0461538461538461,0.0615384615384615,0.0076923076923076,0.0538461538461538
57,0,0.0779816513761468,0.018348623853211,0.0504587155963302,0.0596330275229357,0.0458715596330275,0.0596330275229357,0.018348623853211,0.0504587155963302,0.091743119266055,0.073394495412844,0.0137614678899082,0.0275229357798165,0.0412844036697247,0.055045871559633,0.073394495412844,0.055045871559633,0.0688073394495412,0.0825688073394495,0.018348623853211,0.018348623853211
58,0,0.0769230769230769,0.0,0.0192307692307692,0.0673076923076923,0.0192307692307692,0.1153846153846153,0.0192307692307692,0.0576923076923076,0.1442307692307692,0.0096153846153846,0.0096153846153846,0.0288461538461538,0.0288461538461538,0.0576923076923076,0.0192307692307692,0.0192307692307692,0.0865384615384615,0.1826923076923076,0.0,0.0384615384615384
59,0,0.0588235294117647,0.0,0.0336134453781512,0.0756302521008403,0.0504201680672268,0.0672268907563025,0.0588235294117647,0.0588235294117647,0.134453781512605,0.0840336134453781,0.0168067226890756,0.042016806722689,0.0,0.0588235294117647,0.0756302521008403,0.042016806722689,0.0252100840336134,0.0924369747899159,0.0,0.0252100840336134
60,0,0.0555555555555555,0.0185185185185185,0.0555555555555555,0.037037037037037,0.0,0.1111111111111111,0.0,0.074074074074074,0.0555555555555555,0.0925925925925925,0.0185185185185185,0.0555555555555555,0.0925925925925925,0.037037037037037,0.074074074074074,0.0555555555555555,0.037037037037037,0.037037037037037,0.037037037037037,0.0555555555555555
61,0,0.0671378091872791,0.0106007067137809,0.0565371024734982,0.07773851590106,0.0318021201413427,0.03886925795053,0.0212014134275618,0.0883392226148409,0.0848056537102473,0.0600706713780918,0.0212014134275618,0.0459363957597173,0.0494699646643109,0.0424028268551236,0.0636042402826855,0.0636042402826855,0.0459363957597173,0.07773851590106,0.0070671378091872,0.0459363957597173
62,0,0.0368098159509202,0.0,0.0490797546012269,0.0920245398773006,0.0613496932515337,0.0490797546012269,0.0061349693251533,0.0490797546012269,0.1288343558282208,0.0981595092024539,0.0122699386503067,0.0368098159509202,0.0552147239263803,0.0,0.0245398773006134,0.0797546012269938,0.0736196319018405,0.0858895705521472,0.0061349693251533,0.0552147239263803
63,0,0.0459770114942528,0.0114942528735632,0.0517241379310344,0.0977011494252873,0.0747126436781609,0.0517241379310344,0.0229885057471264,0.0919540229885057,0.0919540229885057,0.0862068965517241,0.0114942528735632,0.0402298850574712,0.0172413793103448,0.0172413793103448,0.0804597701149425,0.0459770114942528,0.028735632183908,0.0632183908045977,0.0229885057471264,0.0459770114942528
64,0,0.0489795918367346,0.0,0.0448979591836734,0.0857142857142857,0.0204081632653061,0.0408163265306122,0.0122448979591836,0.0612244897959183,0.1755102040816326,0.0938775510204081,0.0081632653061224,0.0530612244897959,0.0204081632653061,0.0285714285714285,0.073469387755102,0.0612244897959183,0.0489795918367346,0.0408163265306122,0.0204081632653061,0.0612244897959183
65,0,0.0701754385964912,0.0964912280701754,0.0789473684210526,0.0614035087719298,0.0263157894736842,0.087719298245614,0.0,0.0614035087719298,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0614035087719298,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.0175438596491228,0.087719298245614,0.0350877192982456,0.0087719298245614,0.043859649122807
66,0,0.0185185185185185,0.074074074074074,0.037037037037037,0.0555555555555555,0.1111111111111111,0.037037037037037,0.0555555555555555,0.0555555555555555,0.074074074074074,0.0555555555555555,0.0185185185185185,0.0185185185185185,0.037037037037037,0.0185185185185185,0.037037037037037,0.0925925925925925,0.0925925925925925,0.0925925925925925,0.0,0.0185185185185185
67,0,0.0568181818181818,0.0227272727272727,0.0227272727272727,0.0681818181818181,0.0568181818181818,0.0454545454545454,0.0227272727272727,0.0568181818181818,0.0454545454545454,0.0681818181818181,0.0113636363636363,0.0681818181818181,0.034090909090909,0.034090909090909,0.0795454545454545,0.0909090909090909,0.0681818181818181,0.0681818181818181,0.0,0.0795454545454545
68,0,0.067251461988304,0.0058479532163742,0.067251461988304,0.0701754385964912,0.043859649122807,0.0789473684210526,0.0175438596491228,0.0409356725146198,0.0614035087719298,0.0906432748538011,0.023391812865497,0.0321637426900584,0.0409356725146198,0.0467836257309941,0.0643274853801169,0.0409356725146198,0.0643274853801169,0.0935672514619883,0.0087719298245614,0.0409356725146198
69,0,0.0614886731391585,0.0161812297734627,0.0776699029126213,0.058252427184466,0.029126213592233,0.0906148867313915,0.0194174757281553,0.0711974110032362,0.0841423948220064,0.1100323624595469,0.0194174757281553,0.0550161812297734,0.0323624595469255,0.0194174757281553,0.0161812297734627,0.0550161812297734,0.0647249190938511,0.087378640776699,0.0032362459546925,0.029126213592233
70,0,0.0903010033444816,0.0,0.0635451505016722,0.0836120401337792,0.0301003344481605,0.0635451505016722,0.020066889632107,0.0735785953177257,0.0468227424749163,0.0936454849498327,0.0133779264214046,0.0367892976588628,0.0234113712374581,0.0735785953177257,0.0702341137123745,0.040133779264214,0.0501672240802675,0.0735785953177257,0.0066889632107023,0.0468227424749163
71,0,0.0785714285714285,0.0142857142857142,0.0714285714285714,0.05,0.0142857142857142,0.0714285714285714,0.0,0.1,0.1,0.0928571428571428,0.0285714285714285,0.0642857142857142,0.0142857142857142,0.0285714285714285,0.0214285714285714,0.1071428571428571,0.0428571428571428,0.0857142857142857,0.0,0.0142857142857142
72,0,0.1074626865671641,0.0,0.0597014925373134,0.0507462686567164,0.026865671641791,0.0985074626865671,0.0119402985074626,0.0835820895522388,0.0835820895522388,0.0865671641791044,0.026865671641791,0.0477611940298507,0.0208955223880597,0.0298507462686567,0.0328358208955223,0.0686567164179104,0.0597014925373134,0.0835820895522388,0.0,0.0208955223880597
73,0,0.125,0.0,0.046875,0.0859375,0.0078125,0.046875,0.0078125,0.0703125,0.0703125,0.0859375,0.03125,0.03125,0.0234375,0.0234375,0.1171875,0.046875,0.1015625,0.03125,0.0,0.046875
74,0,0.072289156626506,0.0,0.0843373493975903,0.0843373493975903,0.0481927710843373,0.0240963855421686,0.0120481927710843,0.0120481927710843,0.0963855421686747,0.0963855421686747,0.0602409638554216,0.0481927710843373,0.0481927710843373,0.036144578313253,0.0843373493975903,0.0602409638554216,0.0481927710843373,0.0602409638554216,0.0,0.0240963855421686
75,0,0.0203045685279187,0.0,0.065989847715736,0.1015228426395939,0.0507614213197969,0.0456852791878172,0.0406091370558375,0.0761421319796954,0.0913705583756345,0.1218274111675127,0.0355329949238578,0.0355329949238578,0.0355329949238578,0.0355329949238578,0.065989847715736,0.0355329949238578,0.0456852791878172,0.0355329949238578,0.0,0.0609137055837563
76,0,0.025,0.0,0.1,0.0416666666666666,0.0333333333333333,0.0666666666666666,0.0083333333333333,0.1,0.075,0.1,0.0083333333333333,0.025,0.0416666666666666,0.0583333333333333,0.1083333333333333,0.0583333333333333,0.025,0.0666666666666666,0.0083333333333333,0.05
77,0,0.0916666666666666,0.0083333333333333,0.025,0.0541666666666666,0.0541666666666666,0.0375,0.0333333333333333,0.0833333333333333,0.0916666666666666,0.0708333333333333,0.0208333333333333,0.0666666666666666,0.0583333333333333,0.05,0.025,0.0875,0.075,0.0333333333333333,0.0,0.0333333333333333
78,0,0.0758293838862559,0.0142180094786729,0.0379146919431279,0.0521327014218009,0.0094786729857819,0.1137440758293838,0.0284360189573459,0.0521327014218009,0.0236966824644549,0.0853080568720379,0.0236966824644549,0.0379146919431279,0.0473933649289099,0.0236966824644549,0.0568720379146919,0.0758293838862559,0.1184834123222748,0.0947867298578199,0.0189573459715639,0.0094786729857819
